 52.389,   3.959,   7.238,  28.653
 52.548,   3.962,   7.249,  28.718
 52.707,   3.965,   7.260,  28.784
 52.866,   3.968,   7.271,  28.849
 53.025,   3.971,   7.282,  28.915
 53.185,   3.974,   7.293,  28.980
 53.344,   3.977,   7.304,  29.045
 53.503,   3.980,   7.315,  29.110
 53.662,   3.983,   7.325,  29.175
 53.822,   3.986,   7.336,  29.240
 53.981,   3.989,   7.347,  29.305
 54.140,   3.992,   7.358,  29.370
 54.299,   3.995,   7.369,  29.435
 54.459,   3.997,   7.380,  29.500
 54.618,   4.000,   7.390,  29.564
 54.777,   4.003,   7.401,  29.629
 54.936,   4.006,   7.412,  29.693
 55.096,   4.009,   7.423,  29.758
 55.255,   4.012,   7.433,  29.822
 55.414,   4.015,   7.444,  29.887
 55.573,   4.018,   7.455,  29.951
 55.732,   4.021,   7.465,  30.015
 55.892,   4.023,   7.476,  30.079
 56.051,   4.026,   7.487,  30.143
 56.210,   4.029,   7.497,  30.208
 56.369,   4.032,   7.508,  30.272
 56.529,   4.035,   7.519,  30.335
 56.688,   4.038,   7.529,  30.399
 56.847,   4.040,   7.540,  30.463
 57.006,   4.043,   7.550,  30.527
 57.166,   4.046,   7.561,  30.591
